STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USC00500490,"AURORA, AK US",02/03/2023,,10,-1,6
USC00500490,"AURORA, AK US",03/03/2023,,6,-16,-15
USC00500490,"AURORA, AK US",04/03/2023,,3,-29,-8
USC00500490,"AURORA, AK US",05/03/2023,,18,-14,6
USC00500490,"AURORA, AK US",06/03/2023,,28,1,23
USC00500490,"AURORA, AK US",07/03/2023,,38,15,22
USC00500490,"AURORA, AK US",08/03/2023,,30,10,25
USC00500490,"AURORA, AK US",09/03/2023,,29,22,23
USC00500490,"AURORA, AK US",10/03/2023,,23,4,4
USC00500490,"AURORA, AK US",11/03/2023,,22,-12,3
USC00500490,"AURORA, AK US",12/03/2023,,10,-5,7
USC00500490,"AURORA, AK US",13/03/2023,,10,-3,-3
USC00500490,"AURORA, AK US",14/03/2023,,11,-22,2
USC00500490,"AURORA, AK US",15/03/2023,,11,-12,0
USC00500490,"AURORA, AK US",16/03/2023,,11,-18,0
USC00500490,"AURORA, AK US",17/03/2023,,19,-19,15
USC00500490,"AURORA, AK US",18/03/2023,,36,2,24
USC00500490,"AURORA, AK US",19/03/2023,,43,15,24
USC00500490,"AURORA, AK US",20/03/2023,,39,0,23
USC00500490,"AURORA, AK US",21/03/2023,,38,2,30
USC00500490,"AURORA, AK US",22/03/2023,,41,2,30
USC00500490,"AURORA, AK US",23/03/2023,,34,18,23
USC00500490,"AURORA, AK US",24/03/2023,,24,4,13
USC00500490,"AURORA, AK US",25/03/2023,,22,-4,12
USC00500490,"AURORA, AK US",26/03/2023,,32,0,30
USC00500490,"AURORA, AK US",27/03/2023,,40,27,32
USC00500490,"AURORA, AK US",28/03/2023,,32,21,21
USC00500490,"AURORA, AK US",29/03/2023,,37,7,26
USC00500490,"AURORA, AK US",30/03/2023,,37,11,29
USC00500490,"AURORA, AK US",31/03/2023,,29,10,20
USC00500490,"AURORA, AK US",01/04/2023,,29,7,25
USC00500490,"AURORA, AK US",02/04/2023,,31,21,23
USC00500490,"AURORA, AK US",03/04/2023,,34,-3,28
USC00500490,"AURORA, AK US",04/04/2023,,38,20,34
USC00500490,"AURORA, AK US",05/04/2023,,34,20,20
USC00500490,"AURORA, AK US",06/04/2023,,20,7,12
USC00500490,"AURORA, AK US",07/04/2023,,22,-13,16
USC00500490,"AURORA, AK US",08/04/2023,,16,-4,12
USC00500490,"AURORA, AK US",09/04/2023,,12,1,6
USC00500490,"AURORA, AK US",10/04/2023,,13,-11,9
USC00500490,"AURORA, AK US",11/04/2023,,15,-10,14
USC00500490,"AURORA, AK US",12/04/2023,,25,10,15
USC00500490,"AURORA, AK US",13/04/2023,,25,-2,20
USC00500490,"AURORA, AK US",14/04/2023,,38,-2,28
USC00500490,"AURORA, AK US",15/04/2023,,40,10,32
USC00500490,"AURORA, AK US",16/04/2023,,32,22,28
USC00500490,"AURORA, AK US",17/04/2023,,32,12,30
USC00500490,"AURORA, AK US",18/04/2023,,30,22,26
USC00500490,"AURORA, AK US",19/04/2023,,44,9,37
USC00500490,"AURORA, AK US",20/04/2023,,46,16,41
USC00500490,"AURORA, AK US",21/04/2023,,44,21,39
USC00500490,"AURORA, AK US",22/04/2023,,39,18,18
USC00500490,"AURORA, AK US",23/04/2023,,18,7,15
USC00500490,"AURORA, AK US",24/04/2023,,27,9,22
USC00500490,"AURORA, AK US",25/04/2023,,41,8,36
USC00500490,"AURORA, AK US",26/04/2023,,42,19,38
USC00500490,"AURORA, AK US",27/04/2023,,48,26,42
USC00500490,"AURORA, AK US",28/04/2023,,50,25,43
USC00500490,"AURORA, AK US",29/04/2023,,52,24,47
USC00500490,"AURORA, AK US",30/04/2023,,52,24,47
USC00500490,"AURORA, AK US",01/05/2023,,58,29,49
USC00500490,"AURORA, AK US",02/05/2023,,52,32,47
USC00500490,"AURORA, AK US",03/05/2023,,51,26,42
USC00500490,"AURORA, AK US",04/05/2023,,52,28,47
USC00500490,"AURORA, AK US",05/05/2023,,58,26,53
USC00500490,"AURORA, AK US",06/05/2023,,55,36,48
USC00500490,"AURORA, AK US",07/05/2023,,56,27,51
USC00500490,"AURORA, AK US",08/05/2023,,58,30,53
USC00500490,"AURORA, AK US",09/05/2023,,57,33,56
USC00500490,"AURORA, AK US",10/05/2023,,64,30,59
USC00500490,"AURORA, AK US",11/05/2023,,61,36,58
USC00500490,"AURORA, AK US",12/05/2023,,66,31,63
USC00500490,"AURORA, AK US",13/05/2023,,68,38,60
USC00500490,"AURORA, AK US",14/05/2023,,68,32,60
USC00500490,"AURORA, AK US",15/05/2023,,64,38,56
USC00500490,"AURORA, AK US",16/05/2023,,72,35,57
USC00500490,"AURORA, AK US",17/05/2023,,64,37,55
USC00500490,"AURORA, AK US",18/05/2023,,66,32,62
USC00500490,"AURORA, AK US",19/05/2023,,80,46,77
USC00500490,"AURORA, AK US",20/05/2023,,77,58,68
USC00500490,"AURORA, AK US",21/05/2023,,73,43,65
USC00500490,"AURORA, AK US",22/05/2023,,65,47,59
USC00500490,"AURORA, AK US",23/05/2023,,68,36,66
USC00500490,"AURORA, AK US",24/05/2023,,71,40,64
USC00500490,"AURORA, AK US",25/05/2023,,75,44,67
USC00500490,"AURORA, AK US",26/05/2023,,67,53,55
USC00500490,"AURORA, AK US",27/05/2023,,70,41,66
USC00500490,"AURORA, AK US",28/05/2023,,66,46,53
USC00500490,"AURORA, AK US",29/05/2023,,53,46,48
USC00500490,"AURORA, AK US",30/05/2023,,49,43,49
USC00500490,"AURORA, AK US",31/05/2023,,55,43,51
USC00500490,"AURORA, AK US",01/06/2023,,51,30,44
USC00500490,"AURORA, AK US",02/06/2023,,48,37,48
USC00500490,"AURORA, AK US",03/06/2023,,63,40,58
USC00500490,"AURORA, AK US",04/06/2023,,64,43,62
USC00500490,"AURORA, AK US",05/06/2023,,74,43,72
USC00500490,"AURORA, AK US",06/06/2023,,79,45,75
USC00500490,"AURORA, AK US",07/06/2023,,78,51,64
USC00500490,"AURORA, AK US",08/06/2023,,73,48,71
USC00500490,"AURORA, AK US",09/06/2023,,73,48,61
USC00500490,"AURORA, AK US",10/06/2023,,69,47,66
USC00500490,"AURORA, AK US",11/06/2023,,69,47,66
USC00500490,"AURORA, AK US",12/06/2023,,64,49,56
USC00500490,"AURORA, AK US",13/06/2023,,64,45,53
USC00500490,"AURORA, AK US",14/06/2023,,65,45,58
USC00500490,"AURORA, AK US",15/06/2023,,70,45,66
USC00500490,"AURORA, AK US",16/06/2023,,77,54,69
USC00500490,"AURORA, AK US",17/06/2023,,73,54,58
USC00500490,"AURORA, AK US",18/06/2023,,65,49,63
USC00500490,"AURORA, AK US",19/06/2023,,69,46,61
USC00500490,"AURORA, AK US",20/06/2023,,64,51,60
USC00500490,"AURORA, AK US",21/06/2023,,72,55,66
USC00500490,"AURORA, AK US",22/06/2023,,78,55,61
USC00500490,"AURORA, AK US",23/06/2023,,78,55,76
USC00500490,"AURORA, AK US",24/06/2023,,79,57,67
USC00500490,"AURORA, AK US",25/06/2023,,79,59,72
USC00500490,"AURORA, AK US",26/06/2023,,72,55,67
USC00500490,"AURORA, AK US",27/06/2023,,73,53,72
USC00500490,"AURORA, AK US",28/06/2023,,76,57,75
USC00500490,"AURORA, AK US",29/06/2023,,75,57,61
USC00500490,"AURORA, AK US",30/06/2023,,76,47,66
USC00500490,"AURORA, AK US",01/07/2023,,76,49,74
USC00500490,"AURORA, AK US",02/07/2023,,82,53,80
USC00500490,"AURORA, AK US",03/07/2023,,80,54,69
USC00500490,"AURORA, AK US",04/07/2023,,72,56,69
USC00500490,"AURORA, AK US",05/07/2023,,76,45,75
USC00500490,"AURORA, AK US",06/07/2023,,75,53,71
USC00500490,"AURORA, AK US",07/07/2023,,73,58,63
USC00500490,"AURORA, AK US",08/07/2023,,68,49,67
USC00500490,"AURORA, AK US",09/07/2023,,77,43,72
USC00500490,"AURORA, AK US",10/07/2023,,75,52,74
USC00500490,"AURORA, AK US",11/07/2023,,74,60,67
USC00500490,"AURORA, AK US",12/07/2023,,69,55,67
USC00500490,"AURORA, AK US",13/07/2023,,75,49,70
USC00500490,"AURORA, AK US",14/07/2023,,74,56,66
USC00500490,"AURORA, AK US",15/07/2023,,66,54,63
USC00500490,"AURORA, AK US",16/07/2023,,75,55,71
USC00500490,"AURORA, AK US",17/07/2023,,80,55,75
USC00500490,"AURORA, AK US",18/07/2023,,77,60,74
USC00500490,"AURORA, AK US",19/07/2023,,77,62,67
USC00500490,"AURORA, AK US",20/07/2023,,75,61,74
USC00500490,"AURORA, AK US",21/07/2023,,82,51,79
USC00500490,"AURORA, AK US",22/07/2023,,86,54,77
USC00500490,"AURORA, AK US",23/07/2023,,88,58,86
USC00500490,"AURORA, AK US",24/07/2023,,91,61,82
USC00500490,"AURORA, AK US",25/07/2023,,86,62,80
USC00500490,"AURORA, AK US",26/07/2023,,86,63,81
USC00500490,"AURORA, AK US",27/07/2023,,83,63,77
USC00500490,"AURORA, AK US",28/07/2023,,84,58,79
USC00500490,"AURORA, AK US",29/07/2023,,81,64,70
USC00500490,"AURORA, AK US",30/07/2023,,74,60,71
USC00500490,"AURORA, AK US",31/07/2023,,79,58,76
USC00500490,"AURORA, AK US",01/08/2023,,80,54,76
USC00500490,"AURORA, AK US",02/08/2023,,81,50,75
USC00500490,"AURORA, AK US",03/08/2023,,82,52,76
USC00500490,"AURORA, AK US",04/08/2023,,82,57,78
USC00500490,"AURORA, AK US",05/08/2023,,85,53,80
USC00500490,"AURORA, AK US",06/08/2023,,81,53,75
USC00500490,"AURORA, AK US",07/08/2023,,75,56,69
USC00500490,"AURORA, AK US",08/08/2023,,69,54,64
USC00500490,"AURORA, AK US",09/08/2023,,73,58,67
USC00500490,"AURORA, AK US",10/08/2023,,71,54,64
USC00500490,"AURORA, AK US",11/08/2023,,77,56,61
USC00500490,"AURORA, AK US",12/08/2023,,74,50,63
USC00500490,"AURORA, AK US",13/08/2023,,72,50,66
USC00500490,"AURORA, AK US",14/08/2023,,72,51,62
USC00500490,"AURORA, AK US",15/08/2023,,73,51,68
USC00500490,"AURORA, AK US",16/08/2023,,74,49,58
USC00500490,"AURORA, AK US",17/08/2023,,58,52,55
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",01/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",02/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",03/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",04/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",05/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",06/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",07/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",08/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",09/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",10/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",11/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",12/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",13/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",14/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",15/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",16/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",17/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",18/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",19/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",20/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",21/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",22/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",23/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",24/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",25/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",26/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",27/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",28/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",29/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",30/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",31/01/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",01/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",02/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",03/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",04/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",05/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",06/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",07/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",08/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",09/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",10/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",11/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",12/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",13/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",14/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",15/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",16/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",17/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",18/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",19/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",20/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",21/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",22/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",23/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",24/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",25/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",26/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",27/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",28/02/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",01/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",02/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",03/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",04/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",05/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",06/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",07/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",08/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",09/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",10/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",11/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",12/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",13/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",14/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",15/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",16/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",17/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",18/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",19/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",20/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",21/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",22/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",23/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",24/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",25/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",26/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",27/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",28/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",29/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",30/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",31/03/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",01/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",02/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",03/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",04/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",05/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",06/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",07/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",08/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",09/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",10/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",11/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",12/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",13/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",14/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",15/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",16/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",17/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",18/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",19/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",20/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",21/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",22/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",23/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",24/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",25/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",26/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",27/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",28/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",29/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",30/04/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",01/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",02/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",03/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",04/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",05/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",06/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",07/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",08/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",09/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",10/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",11/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",12/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",13/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",14/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",15/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",16/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",17/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",18/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",19/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",20/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",21/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",22/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",23/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",24/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",25/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",26/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",27/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",28/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",29/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",30/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",31/05/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",02/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",03/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",04/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",05/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",06/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",07/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",08/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",09/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",10/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",11/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",12/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",13/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",14/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",15/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",16/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",17/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",18/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",19/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",20/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",21/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",22/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",23/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",24/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",25/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",26/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",27/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",28/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",29/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",30/06/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",01/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",02/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",03/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",04/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",05/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",06/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",07/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",08/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",09/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",10/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",11/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",12/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",13/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",14/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",15/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",16/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",17/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",18/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",19/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",20/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",21/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",22/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",23/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",24/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",25/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",26/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",27/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",28/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",29/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",30/07/2023,,,,
US1AKFN0032,"FAIRBANKS 6.3 W, AK US",31/07/2023,,,,
USC00503160,"FORT KNOX MINE, AK US",01/01/2023,,25,8,16
USC00503160,"FORT KNOX MINE, AK US",02/01/2023,,29,14,20
USC00503160,"FORT KNOX MINE, AK US",03/01/2023,,22,14,16
USC00503160,"FORT KNOX MINE, AK US",04/01/2023,,17,15,17
USC00503160,"FORT KNOX MINE, AK US",05/01/2023,,22,5,6
USC00503160,"FORT KNOX MINE, AK US",06/01/2023,,10,5,5
USC00503160,"FORT KNOX MINE, AK US",07/01/2023,,11,2,10
USC00503160,"FORT KNOX MINE, AK US",08/01/2023,,10,3,6
USC00503160,"FORT KNOX MINE, AK US",09/01/2023,,12,-2,10
USC00503160,"FORT KNOX MINE, AK US",10/01/2023,,12,-2,6
USC00503160,"FORT KNOX MINE, AK US",11/01/2023,,12,-2,0
USC00503160,"FORT KNOX MINE, AK US",12/01/2023,,9,0,4
